C435,9,C4359,"Malignant melanoma of other part of trunk","Malignant melanoma of other part of trunk","Malignant melanoma of trunk"
C436,0,C4360,"Malignant melanoma of unsp upper limb, including shoulder","Malignant melanoma of unspecified upper limb, including shoulder","Malignant melanoma of upper limb, including shoulder"
C436,1,C4361,"Malignant melanoma of right upper limb, including shoulder","Malignant melanoma of right upper limb, including shoulder","Malignant melanoma of upper limb, including shoulder"
C436,2,C4362,"Malignant melanoma of left upper limb, including shoulder","Malignant melanoma of left upper limb, including shoulder","Malignant melanoma of upper limb, including shoulder"
C437,0,C4370,"Malignant melanoma of unspecified lower limb, including hip","Malignant melanoma of unspecified lower limb, including hip","Malignant melanoma of lower limb, including hip"
C437,1,C4371,"Malignant melanoma of right lower limb, including hip","Malignant melanoma of right lower limb, including hip","Malignant melanoma of lower limb, including hip"
C437,2,C4372,"Malignant melanoma of left lower limb, including hip","Malignant melanoma of left lower limb, including hip","Malignant melanoma of lower limb, including hip"
C438,,C438,"Malignant melanoma of overlapping sites of skin","Malignant melanoma of overlapping sites of skin","Malignant melanoma of overlapping sites of skin"
C439,,C439,"Malignant melanoma of skin, unspecified","Malignant melanoma of skin, unspecified","Malignant melanoma of skin, unspecified"
C4A,0,C4A0,"Merkel cell carcinoma of lip","Merkel cell carcinoma of lip","Merkel cell carcinoma"
C4A1,0,C4A10,"Merkel cell carcinoma of unsp eyelid, including canthus","Merkel cell carcinoma of unspecified eyelid, including canthus","Merkel cell carcinoma of eyelid, including canthus"
C4A1,1,C4A11,"Merkel cell carcinoma of right eyelid, including canthus","Merkel cell carcinoma of right eyelid, including canthus","Merkel cell carcinoma of eyelid, including canthus"
C4A1,2,C4A12,"Merkel cell carcinoma of left eyelid, including canthus","Merkel cell carcinoma of left eyelid, including canthus","Merkel cell carcinoma of eyelid, including canthus"
C4A2,0,C4A20,"Merkel cell carcinoma of unsp ear and external auric canal","Merkel cell carcinoma of unspecified ear and external auricular canal","Merkel cell carcinoma of ear and external auricular canal"
C4A2,1,C4A21,"Merkel cell carcinoma of right ear and external auric canal","Merkel cell carcinoma of right ear and external auricular canal","Merkel cell carcinoma of ear and external auricular canal"
C4A2,2,C4A22,"Merkel cell carcinoma of left ear and external auric canal","Merkel cell carcinoma of left ear and external auricular canal","Merkel cell carcinoma of ear and external auricular canal"
C4A3,0,C4A30,"Merkel cell carcinoma of unspecified part of face","Merkel cell carcinoma of unspecified part of face","Merkel cell carcinoma of other and unspecified parts of face"
C4A3,1,C4A31,"Merkel cell carcinoma of nose","Merkel cell carcinoma of nose","Merkel cell carcinoma of other and unspecified parts of face"
C4A3,9,C4A39,"Merkel cell carcinoma of other parts of face","Merkel cell carcinoma of other parts of face","Merkel cell carcinoma of other and unspecified parts of face"
C4A4,,C4A4,"Merkel cell carcinoma of scalp and neck","Merkel cell carcinoma of scalp and neck","Merkel cell carcinoma of scalp and neck"
C4A5,1,C4A51,"Merkel cell carcinoma of anal skin","Merkel cell carcinoma of anal skin","Merkel cell carcinoma of trunk"
C4A5,2,C4A52,"Merkel cell carcinoma of skin of breast","Merkel cell carcinoma of skin of breast","Merkel cell carcinoma of trunk"
C4A5,9,C4A59,"Merkel cell carcinoma of other part of trunk","Merkel cell carcinoma of other part of trunk","Merkel cell carcinoma of trunk"
C4A6,0,C4A60,"Merkel cell carcinoma of unsp upper limb, including shoulder","Merkel cell carcinoma of unspecified upper limb, including shoulder","Merkel cell carcinoma of upper limb, including shoulder"
C4A6,1,C4A61,"Merkel cell carcinoma of right upper limb, inc shoulder","Merkel cell carcinoma of right upper limb, including shoulder","Merkel cell carcinoma of upper limb, including shoulder"
C4A6,2,C4A62,"Merkel cell carcinoma of left upper limb, including shoulder","Merkel cell carcinoma of left upper limb, including shoulder","Merkel cell carcinoma of upper limb, including shoulder"
C4A7,0,C4A70,"Merkel cell carcinoma of unsp lower limb, including hip","Merkel cell carcinoma of unspecified lower limb, including hip","Merkel cell carcinoma of lower limb, including hip"
C4A7,1,C4A71,"Merkel cell carcinoma of right lower limb, including hip","Merkel cell carcinoma of right lower limb, including hip","Merkel cell carcinoma of lower limb, including hip"
C4A7,2,C4A72,"Merkel cell carcinoma of left lower limb, including hip","Merkel cell carcinoma of left lower limb, including hip","Merkel cell carcinoma of lower limb, including hip"
C4A8,,C4A8,"Merkel cell carcinoma of overlapping sites","Merkel cell carcinoma of overlapping sites","Merkel cell carcinoma of overlapping sites"
C4A9,,C4A9,"Merkel cell carcinoma, unspecified","Merkel cell carcinoma, unspecified","Merkel cell carcinoma, unspecified"
C440,0,C4400,"Unspecified malignant neoplasm of skin of lip","Unspecified malignant neoplasm of skin of lip","Other and unspecified malignant neoplasm of skin of lip"
C440,1,C4401,"Basal cell carcinoma of skin of lip","Basal cell carcinoma of skin of lip","Other and unspecified malignant neoplasm of skin of lip"
C440,2,C4402,"Squamous cell carcinoma of skin of lip","Squamous cell carcinoma of skin of lip","Other and unspecified malignant neoplasm of skin of lip"
C440,9,C4409,"Other specified malignant neoplasm of skin of lip","Other specified malignant neoplasm of skin of lip","Other and unspecified malignant neoplasm of skin of lip"
C4410,1,C44101,"Unsp malignant neoplasm skin/ unsp eyelid, including canthus","Unspecified malignant neoplasm of skin of unspecified eyelid, including canthus","Unspecified malignant neoplasm of skin of eyelid, including canthus"
C4410,2,C44102,"Unsp malignant neoplasm skin/ right eyelid, inc canthus","Unspecified malignant neoplasm of skin of right eyelid, including canthus","Unspecified malignant neoplasm of skin of eyelid, including canthus"
C4410,9,C44109,"Unsp malignant neoplasm skin/ left eyelid, including canthus","Unspecified malignant neoplasm of skin of left eyelid, including canthus","Unspecified malignant neoplasm of skin of eyelid, including canthus"
C4411,1,C44111,"Basal cell carcinoma skin/ unsp eyelid, including canthus","Basal cell carcinoma of skin of unspecified eyelid, including canthus","Basal cell carcinoma of skin of eyelid, including canthus"
C4411,2,C44112,"Basal cell carcinoma skin/ right eyelid, including canthus","Basal cell carcinoma of skin of right eyelid, including canthus","Basal cell carcinoma of skin of eyelid, including canthus"
C4411,9,C44119,"Basal cell carcinoma skin/ left eyelid, including canthus","Basal cell carcinoma of skin of left eyelid, including canthus","Basal cell carcinoma of skin of eyelid, including canthus"
C4412,1,C44121,"Squamous cell carcinoma skin/ unsp eyelid, including canthus","Squamous cell carcinoma of skin of unspecified eyelid, including canthus","Squamous cell carcinoma of skin of eyelid, including canthus"
C4412,2,C44122,"Squamous cell carcinoma skin/ right eyelid, inc canthus","Squamous cell carcinoma of skin of right eyelid, including canthus","Squamous cell carcinoma of skin of eyelid, including canthus"
C4412,9,C44129,"Squamous cell carcinoma skin/ left eyelid, including canthus","Squamous cell carcinoma of skin of left eyelid, including canthus","Squamous cell carcinoma of skin of eyelid, including canthus"
C4419,1,C44191,"Oth malignant neoplasm skin/ unsp eyelid, including canthus","Other specified malignant neoplasm of skin of unspecified eyelid, including canthus","Other specified malignant neoplasm of skin of eyelid, including canthus"
C4419,2,C44192,"Oth malignant neoplasm skin/ right eyelid, including canthus","Other specified malignant neoplasm of skin of right eyelid, including canthus","Other specified malignant neoplasm of skin of eyelid, including canthus"
C4419,9,C44199,"Oth malignant neoplasm skin/ left eyelid, including canthus","Other specified malignant neoplasm of skin of left eyelid, including canthus","Other specified malignant neoplasm of skin of eyelid, including canthus"
C4420,1,C44201,"Unsp malig neoplasm skin/ unsp ear and external auric canal","Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal","Unspecified malignant neoplasm of skin of ear and external auricular canal"
C4420,2,C44202,"Unsp malig neoplasm skin/ right ear and external auric canal","Unspecified malignant neoplasm of skin of right ear and external auricular canal","Unspecified malignant neoplasm of skin of ear and external auricular canal"
C4420,9,C44209,"Unsp malig neoplasm skin/ left ear and external auric canal","Unspecified malignant neoplasm of skin of left ear and external auricular canal","Unspecified malignant neoplasm of skin of ear and external auricular canal"
C4421,1,C44211,"Basal cell carcinoma skin/ unsp ear and external auric canal","Basal cell carcinoma of skin of unspecified ear and external auricular canal","Basal cell carcinoma of skin of ear and external auricular canal"
C4421,2,C44212,"Basal cell carcinoma skin/ r ear and external auric canal","Basal cell carcinoma of skin of right ear and external auricular canal","Basal cell carcinoma of skin of ear and external auricular canal"
C4421,9,C44219,"Basal cell carcinoma skin/ left ear and external auric canal","Basal cell carcinoma of skin of left ear and external auricular canal","Basal cell carcinoma of skin of ear and external auricular canal"
C4422,1,C44221,"Squamous cell carcinoma skin/ unsp ear and extrn auric canal","Squamous cell carcinoma of skin of unspecified ear and external auricular canal","Squamous cell carcinoma of skin of ear and external auricular canal"
C4422,2,C44222,"Squamous cell carcinoma skin/ r ear and external auric canal","Squamous cell carcinoma of skin of right ear and external auricular canal","Squamous cell carcinoma of skin of ear and external auricular canal"
C4422,9,C44229,"Squamous cell carcinoma skin/ left ear and extrn auric canal","Squamous cell carcinoma of skin of left ear and external auricular canal","Squamous cell carcinoma of skin of ear and external auricular canal"
C4429,1,C44291,"Oth malig neoplasm skin/ unsp ear and external auric canal","Other specified malignant neoplasm of skin of unspecified ear and external auricular canal","Other specified malignant neoplasm of skin of ear and external auricular canal"
C4429,2,C44292,"Oth malig neoplasm skin/ right ear and external auric canal","Other specified malignant neoplasm of skin of right ear and external auricular canal","Other specified malignant neoplasm of skin of ear and external auricular canal"
C4429,9,C44299,"Oth malig neoplasm skin/ left ear and external auric canal","Other specified malignant neoplasm of skin of left ear and external auricular canal","Other specified malignant neoplasm of skin of ear and external auricular canal"
C4430,0,C44300,"Unsp malignant neoplasm of skin of unspecified part of face","Unspecified malignant neoplasm of skin of unspecified part of face","Unspecified malignant neoplasm of skin of other and unspecified parts of face"
C4430,1,C44301,"Unspecified malignant neoplasm of skin of nose","Unspecified malignant neoplasm of skin of nose","Unspecified malignant neoplasm of skin of other and unspecified parts of face"
C4430,9,C44309,"Unsp malignant neoplasm of skin of other parts of face","Unspecified malignant neoplasm of skin of other parts of face","Unspecified malignant neoplasm of skin of other and unspecified parts of face"
C4431,0,C44310,"Basal cell carcinoma of skin of unspecified parts of face","Basal cell carcinoma of skin of unspecified parts of face","Basal cell carcinoma of skin of other and unspecified parts of face"
C4431,1,C44311,"Basal cell carcinoma of skin of nose","Basal cell carcinoma of skin of nose","Basal cell carcinoma of skin of other and unspecified parts of face"
C4431,9,C44319,"Basal cell carcinoma of skin of other parts of face","Basal cell carcinoma of skin of other parts of face","Basal cell carcinoma of skin of other and unspecified parts of face"
C4432,0,C44320,"Squamous cell carcinoma of skin of unspecified parts of face","Squamous cell carcinoma of skin of unspecified parts of face","Squamous cell carcinoma of skin of other and unspecified parts of face"
C4432,1,C44321,"Squamous cell carcinoma of skin of nose","Squamous cell carcinoma of skin of nose","Squamous cell carcinoma of skin of other and unspecified parts of face"
C4432,9,C44329,"Squamous cell carcinoma of skin of other parts of face","Squamous cell carcinoma of skin of other parts of face","Squamous cell carcinoma of skin of other and unspecified parts of face"
C4439,0,C44390,"Oth malignant neoplasm of skin of unspecified parts of face","Other specified malignant neoplasm of skin of unspecified parts of face","Other specified malignant neoplasm of skin of other and unspecified parts of face"
C4439,1,C44391,"Other specified malignant neoplasm of skin of nose","Other specified malignant neoplasm of skin of nose","Other specified malignant neoplasm of skin of other and unspecified parts of face"
C4439,9,C44399,"Oth malignant neoplasm of skin of other parts of face","Other specified malignant neoplasm of skin of other parts of face","Other specified malignant neoplasm of skin of other and unspecified parts of face"
